date,spx_close,strike,option_type,last_price,bid,ask,volume,moneyness,moneyness_category,intrinsic_value,time_value,is_itm,itm_discount,spread_cost,bid_ask_spread,last_vs_mid,effective_liquidity_cost,market_maker_profit_per_contract
2025-06-26,6141.02001953125,6110.0,call,33.0,29.7,32.9,15770.0,-0.005051281290826631,ITM_Call/OTM_Put,31.02001953125,1.97998046875,True,0.0,1.5999999999999996,3.1999999999999993,-0.05431309904153364,1.5999999999999996,159.99999999999997
2025-06-26,6141.02001953125,6115.0,call,26.49,24.0,27.9,22911.0,-0.004237084303339583,ATM,26.02001953125,0.46998046874999844,True,0.0,1.9499999999999993,3.8999999999999986,-0.020809248554913264,1.9499999999999993,194.99999999999994
2025-06-26,6141.02001953125,6120.0,call,20.9,19.2,22.9,37030.0,-0.0034228873158525346,ATM,21.02001953125,-0.12001953125000142,True,0.12001953125000142,1.8499999999999996,3.6999999999999993,0.007125890736341976,1.970019531250001,197.0019531250001
2025-06-26,6141.02001953125,6125.0,call,15.8,15.4,17.9,50397.0,-0.002608690328365486,ATM,16.02001953125,-0.2200195312499993,True,0.2200195312499993,1.2499999999999991,2.4999999999999982,0.05105105105105093,1.4700195312499984,147.00195312499983
2025-06-26,6141.02001953125,6130.0,call,11.37,10.5,12.9,79236.0,-0.0017944933408784375,ATM,11.02001953125,0.3499804687499992,True,0.0,1.2000000000000002,2.4000000000000004,0.028205128205128212,1.2000000000000002,120.00000000000001
2025-06-26,6141.02001953125,6135.0,call,6.37,5.3,7.1,96974.0,-0.000980296353391389,ATM,6.02001953125,0.3499804687500001,True,0.0,0.8999999999999999,1.7999999999999998,-0.027419354838709813,0.8999999999999999,89.99999999999999
2025-06-26,6141.02001953125,6140.0,call,0.8,0.75,0.8,174377.0,-0.00016609936590434028,ATM,1.02001953125,-0.22001953124999996,True,0.22001953124999996,0.025000000000000022,0.050000000000000044,-0.03225806451612906,0.24501953124999998,24.501953124999996
2025-06-26,6141.02001953125,6145.0,call,0.05,0.0,0.05,168035.0,0.0006480976215827083,ATM,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-06-26,6141.02001953125,6150.0,call,0.03,0.0,0.05,138873.0,0.001462294609069757,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-06-26,6141.02001953125,6155.0,call,0.03,0.0,0.05,62234.0,0.0022764915965568055,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-06-26,6141.02001953125,6160.0,call,0.03,0.0,0.05,39590.0,0.003090688584043854,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-06-26,6141.02001953125,6165.0,call,0.03,0.0,0.05,24086.0,0.0039048855715309028,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-06-26,6141.02001953125,6170.0,call,0.03,0.0,0.05,14176.0,0.004719082559017951,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-06-26,6141.02001953125,6175.0,call,0.03,0.0,0.05,9672.0,0.0055332795465049996,OTM_Call/ITM_Put,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-06-26,6141.02001953125,6180.0,call,0.03,0.0,0.05,7356.0,0.006347476533992048,OTM_Call/ITM_Put,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-06-26,6141.02001953125,6190.0,call,0.04,0.1,0.15,9953.0,0.007975870508966145,OTM_Call/ITM_Put,0.0,0.04,False,0.0,0.024999999999999994,0.04999999999999999,0.6799999999999999,0.024999999999999994,2.4999999999999996
2025-05-05,5650.3798828125,5605.0,put,0.05,0.0,0.05,15151.0,-0.008031297674433878,ITM_Call/OTM_Put,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-05-05,5650.3798828125,5610.0,put,0.03,0.0,0.05,18602.0,-0.007146401419014105,ITM_Call/OTM_Put,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-05-05,5650.3798828125,5615.0,put,0.03,0.0,0.05,15991.0,-0.006261505163594331,ITM_Call/OTM_Put,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-05-05,5650.3798828125,5620.0,put,0.05,0.0,0.05,26210.0,-0.005376608908174558,ITM_Call/OTM_Put,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-05-05,5650.3798828125,5625.0,put,0.03,0.0,0.05,23924.0,-0.004491712652754784,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-05-05,5650.3798828125,5630.0,put,0.03,0.0,0.05,32453.0,-0.0036068163973350105,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-05-05,5650.3798828125,5635.0,put,0.03,0.0,0.05,33654.0,-0.002721920141915237,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-05-05,5650.3798828125,5640.0,put,0.05,0.0,0.05,44862.0,-0.0018370238864954635,ATM,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-05-05,5650.3798828125,5645.0,put,0.05,0.0,0.05,44684.0,-0.00095212763107569,ATM,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-05-05,5650.3798828125,5650.0,put,0.5,0.5,0.55,91545.0,-6.723137565591639e-05,ATM,0.0,0.5,False,0.0,0.025000000000000022,0.050000000000000044,0.04761904761904766,0.025000000000000022,2.500000000000002
2025-05-05,5650.3798828125,5655.0,put,5.3,4.9,5.1,56740.0,0.0008176648797638571,ATM,4.6201171875,0.6798828124999998,True,0.0,0.09999999999999964,0.1999999999999993,-0.05999999999999996,0.09999999999999964,9.999999999999964
2025-05-05,5650.3798828125,5660.0,put,9.9,9.2,10.2,67786.0,0.0017025611351836306,ATM,9.6201171875,0.27988281250000036,True,0.0,0.5,1.0,-0.02061855670103104,0.5,50.0
2025-05-05,5650.3798828125,5665.0,put,14.4,14.4,15.2,51685.0,0.0025874573906034043,ATM,14.6201171875,-0.22011718749999964,True,0.22011718749999964,0.39999999999999947,0.7999999999999989,0.02702702702702705,0.6201171874999991,62.011718749999915
2025-05-05,5650.3798828125,5670.0,put,19.83,18.2,20.5,65837.0,0.0034723536460231777,ATM,19.6201171875,0.2098828124999983,True,0.0,1.1500000000000004,2.3000000000000007,-0.024806201550387433,1.1500000000000004,115.00000000000003
2025-05-05,5650.3798828125,5675.0,put,24.4,23.4,27.2,33989.0,0.004357249901442951,ATM,24.6201171875,-0.22011718750000142,True,0.22011718750000142,1.9000000000000004,3.8000000000000007,0.035573122529644216,2.1201171875000018,212.01171875000017
2025-05-05,5650.3798828125,5680.0,put,29.6,26.5,32.2,18456.0,0.005242146156862725,OTM_Call/ITM_Put,29.6201171875,-0.02011718749999858,True,0.02011718749999858,2.8500000000000014,5.700000000000003,-0.008517887563884156,2.8701171875,287.01171875
2025-05-05,5650.3798828125,5685.0,put,34.5,32.5,37.2,5762.0,0.006127042412282498,OTM_Call/ITM_Put,34.6201171875,-0.1201171875,True,0.1201171875,2.3500000000000014,4.700000000000003,0.010043041606886698,2.4701171875000014,247.01171875000014
2025-05-05,5650.3798828125,5690.0,put,39.55,36.5,42.2,3164.0,0.007011938667702272,OTM_Call/ITM_Put,39.6201171875,-0.07011718750000284,True,0.07011718750000284,2.8500000000000014,5.700000000000003,-0.005082592121982103,2.9201171875000043,292.01171875000045
2025-05-05,5650.3798828125,5695.0,put,42.63,41.5,47.2,1061.0,0.007896834923122046,OTM_Call/ITM_Put,44.6201171875,-1.9901171874999974,True,1.9901171874999974,2.8500000000000014,5.700000000000003,0.03878241262683199,4.840117187499999,484.0117187499999
2025-05-05,5650.3798828125,5700.0,put,50.3,46.5,52.2,2316.0,0.00878173117854182,OTM_Call/ITM_Put,49.6201171875,0.6798828124999972,True,0.0,2.8500000000000014,5.700000000000003,-0.0192502532928064,2.8500000000000014,285.0000000000001
2025-03-13,5521.52001953125,5500.0,call,20.41,19.0,25.9,4401.0,-0.0038974810297032923,ATM,21.52001953125,-1.1100195312499999,True,1.1100195312499999,3.4499999999999993,6.899999999999999,0.09086859688195988,4.560019531249999,456.0019531249999
2025-03-13,5521.52001953125,5505.0,call,16.2,15.8,17.5,2670.0,-0.002991933285184841,ATM,16.52001953125,-0.3200195312500007,True,0.3200195312500007,0.8499999999999996,1.6999999999999993,0.027027027027026987,1.1700195312500004,117.00195312500003
2025-03-13,5521.52001953125,5510.0,call,10.6,10.6,12.4,6819.0,-0.0020863855406663893,ATM,11.52001953125,-0.9200195312500004,True,0.9200195312500004,0.9000000000000004,1.8000000000000007,0.07826086956521743,1.8200195312500007,182.00195312500006
2025-03-13,5521.52001953125,5520.0,call,0.9,1.0,1.4,20964.0,-0.0002752900516294863,ATM,1.52001953125,-0.62001953125,True,0.62001953125,0.19999999999999996,0.3999999999999999,0.24999999999999994,0.8200195312499999,82.001953125
2025-03-13,5521.52001953125,5525.0,call,0.07,0.05,0.1,17119.0,0.0006302576928889652,ATM,0.0,0.07,False,0.0,0.025,0.05,0.06666666666666672,0.025,2.5
